@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {''}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

R_data_frame,3,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,513,56,54,2,0,96.428571,3.571429,0,0.92381,0.079586,0.178989,16.998094,36.971517,53.449128,8.853753,44.595375,0.954449,0.158103,0.796346,45.178471,0.806758,84.526115,0.952381,20,0.028571,1,0.971429,34,0.047619,1,0.952381,0.952381,0.952381,0.92381,0.994558,0.99178,0.964286,0.040476,0.959524,0.035714,0.964286,0.964286,0.964286,0.92381,0.994558,0.994917,0.961905,0.964286,0.05,0,0.05028,0.000047,50.28,0.047,11029,144836,18247,100,63.392857,?,?,?
R_data_frame,4,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.056973,0.155214,12.207089,32.175209,54.123379,6.332084,47.791295,0.949533,0.111089,0.838444,47.633373,0.835673,88.008868,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,1,1,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,1,1,0.944928,0.947368,0.053,0,0.051831,0.000049,51.831,0.049,11029,144559,18524,100,57.894737,?,?,?
R_data_frame,4,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.098342,0.249152,21.070755,51.648098,54.123379,16.530381,37.592998,0.949533,0.290007,0.659526,43.034468,0.754991,79.51179,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,0.996032,0.994048,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,0.996032,0.996344,0.92711,0.929825,0.05,0,0.049994,0.000052,49.994,0.052,11029,144559,18524,100,61.403509,?,?,?
R_data_frame,4,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.06158,0.130935,13.194202,27.142273,54.123379,6.023124,48.100255,0.949533,0.105669,0.843864,47.954869,0.841313,88.602873,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,1,1,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,1,1,0.98133,0.982456,0.047,0,0.045796,0.000055,45.796,0.055,11029,144559,18524,100,63.157895,?,?,?
R_data_frame,4,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.069883,0.181678,14.973174,37.660928,54.123379,8.134099,45.98928,0.949533,0.142703,0.806829,46.044835,0.807804,85.073837,0.952381,20,0.055556,2,0.944444,34,0.047619,1,0.909091,0.952381,0.930233,0.888635,0.992063,0.988052,0.947368,0.050543,0.949457,0.052632,0.948462,0.947368,0.94761,0.888635,0.992063,0.992709,0.94399,0.947368,0.045,0,0.045036,0.000049,45.036,0.049,11029,144559,18524,100,60.526316,?,?,?
R_data_frame,4,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,57,0,0,100,0,0,1,0.025522,0.068688,5.468258,14.238744,54.123379,2.327801,51.795578,0.949533,0.040839,0.908694,51.795578,0.908694,95.699084,1,21,0,0,1,36,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.065,0,0.06473,0.000049,64.73,0.049,11029,144559,18524,100,56.140351,?,?,?
R_data_frame,4,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.065357,0.157823,14.003359,32.715963,54.123379,7.079532,47.043848,0.949533,0.124202,0.825331,47.179213,0.827705,87.169747,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,0.998677,0.997835,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,0.998677,0.998728,0.962987,0.964912,0.048,0,0.046377,0.000056,46.377,0.056,11029,144559,18524,100,62.280702,?,?,?
R_data_frame,4,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.816956,0.158667,0.255478,33.996159,52.95936,54.123379,18.742782,35.380597,0.949533,0.328821,0.620712,37.133543,0.651466,68.609063,0.952381,20,0.111111,4,0.888889,32,0.047619,1,0.833333,0.952381,0.888889,0.821928,0.966931,0.968482,0.912281,0.071011,0.928989,0.087719,0.919458,0.912281,0.913298,0.821928,0.966931,0.97161,0.908213,0.912281,0.045,0,0.044818,0.000049,44.818,0.049,11029,144559,18524,100,78.947368,?,?,?
R_data_frame,4,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.091174,0.195924,19.369223,40.227898,54.878503,10.467966,44.410537,0.962781,0.183649,0.779132,44.997223,0.789425,81.994261,0.909091,20,0.028571,1,0.971429,34,0.090909,2,0.952381,0.909091,0.930233,0.888635,0.992208,0.987822,0.947368,0.066849,0.933151,0.052632,0.947508,0.947368,0.947127,0.888635,0.992208,0.992526,0.94399,0.947368,0.059,0,0.059617,0.000049,59.617,0.049,11029,144559,18524,100,65.789474,?,?,?
R_data_frame,4,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.963297,0.119964,0.176272,25.485536,36.192915,54.878503,11.599344,43.279159,0.962781,0.203497,0.759283,43.11018,0.756319,78.555678,1,22,0.028571,1,0.971429,34,0,0,0.956522,1,0.977778,0.963946,1,1,0.982456,0.011028,0.988972,0.017544,0.983219,0.982456,0.982524,0.963946,1,1,0.981643,0.982456,0.047,0,0.044506,0.000056,44.506,0.056,11029,144559,18524,100,78.947368,?,?,?
R_data_frame,4,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,513,56,52,4,0,92.857143,7.142857,0,0.853211,0.079529,0.194605,16.985948,40.197126,53.449128,9.556611,43.892517,0.954449,0.170654,0.783795,44.65604,0.797429,83.548679,1,21,0.114286,4,0.885714,31,0,0,0.84,1,0.913043,0.862554,0.998639,0.997835,0.928571,0.042857,0.957143,0.071429,0.94,0.928571,0.929513,0.862554,0.998639,0.998692,0.926219,0.928571,0.047,0,0.047405,0.000053,47.405,0.053,11029,144836,18247,100,62.5,?,?,?
R_data_frame,5,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.846154,0.079161,0.252522,16.961053,52.346726,54.123379,25.793814,28.329565,0.949533,0.452523,0.49701,44.865668,0.787117,82.895172,0.857143,18,0.027778,1,0.972222,35,0.142857,3,0.947368,0.857143,0.9,0.848668,0.969577,0.961339,0.929825,0.100459,0.899541,0.070175,0.930748,0.929825,0.929018,0.848668,0.969577,0.973859,0.922973,0.929825,0.055,0,0.05437,0.000057,54.37,0.057,11029,144559,18524,96.491228,54.385965,?,?,?
R_data_frame,5,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.086947,0.20621,18.629285,42.746268,54.123379,10.951876,43.171503,0.949533,0.192138,0.757395,44.540031,0.781404,82.293514,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,1,1,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,1,1,0.944928,0.947368,0.054,0,0.050485,0.000053,50.485,0.053,11029,144559,18524,100,62.280702,?,?,?
R_data_frame,5,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.077674,0.199366,16.642423,41.327729,54.123379,10.137396,43.985983,0.949533,0.177849,0.771684,45.384616,0.796221,83.853996,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,0.993386,0.989719,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,0.993386,0.993839,0.944928,0.947368,0.057,0,0.057122,0.00005,57.122,0.05,11029,144559,18524,100,62.280702,?,?,?
R_data_frame,5,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.084046,0.212516,18.007782,44.05348,54.123379,13.099937,41.023443,0.949533,0.229823,0.71971,44.648494,0.783307,82.493914,0.952381,20,0.055556,2,0.944444,34,0.047619,1,0.909091,0.952381,0.930233,0.888635,0.980159,0.980159,0.947368,0.050543,0.949457,0.052632,0.948462,0.947368,0.94761,0.888635,0.980159,0.983729,0.94399,0.947368,0.045,0,0.044416,0.000051,44.416,0.051,11029,144559,18524,98.245614,58.77193,?,?,?
R_data_frame,5,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.075175,0.152533,16.107105,31.619465,54.123379,7.562923,46.560457,0.949533,0.132683,0.81685,46.437354,0.81469,85.799066,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,1,1,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,1,1,0.98133,0.982456,0.061,0,0.059392,0.000058,59.392,0.058,11029,144559,18524,100,64.912281,?,?,?
R_data_frame,5,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.923077,0.074944,0.166542,16.057463,34.52345,54.123379,7.968542,46.154837,0.949533,0.139799,0.809734,46.094537,0.808676,85.165668,0.904762,19,0,0,1,36,0.095238,2,1,0.904762,0.95,0.92582,0.997354,0.995568,0.964912,0.06015,0.93985,0.035088,0.966759,0.964912,0.964509,0.92582,0.997354,0.997444,0.961486,0.964912,0.052,0,0.052131,0.000051,52.131,0.051,11029,144559,18524,100,64.035088,?,?,?
R_data_frame,5,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.064149,0.154294,13.744712,31.984371,54.123379,7.048002,47.075377,0.949533,0.123649,0.825884,47.398811,0.831558,87.575483,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,0.998677,0.997835,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,0.998677,0.998728,0.962987,0.964912,0.051,0,0.050596,0.000048,50.596,0.048,11029,144559,18524,100,61.403509,?,?,?
R_data_frame,5,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.82243,0.101289,0.216395,21.518209,44.431135,54.878503,11.982024,42.896478,0.962781,0.210211,0.75257,43.494621,0.763064,79.25621,1,22,0.142857,5,0.857143,30,0,0,0.814815,1,0.897959,0.835711,1,1,0.912281,0.055138,0.944862,0.087719,0.928525,0.912281,0.913382,0.835711,1,1,0.910518,0.912281,0.053,0,0.051509,0.000048,51.509,0.048,11029,144559,18524,100,64.912281,?,?,?
R_data_frame,5,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.963297,0.040155,0.127466,8.530605,26.171884,54.878503,4.456882,50.42162,0.962781,0.078191,0.88459,50.439595,0.884905,91.911392,1,22,0.028571,1,0.971429,34,0,0,0.956522,1,0.977778,0.963946,1,1,0.982456,0.011028,0.988972,0.017544,0.983219,0.982456,0.982524,0.963946,1,1,0.981643,0.982456,0.052,0,0.052072,0.000049,52.072,0.049,11029,144559,18524,100,56.140351,?,?,?
R_data_frame,5,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,513,56,55,1,0,98.214286,1.785714,0,0.962264,0.041386,0.130694,8.839396,26.995783,53.449128,4.98309,48.466038,0.954449,0.088984,0.865465,49.238427,0.879258,92.12204,1,21,0.028571,1,0.971429,34,0,0,0.954545,1,0.976744,0.96295,1,1,0.982143,0.010714,0.989286,0.017857,0.982955,0.982143,0.982221,0.96295,1,1,0.981126,0.982143,0.046,0,0.046422,0.000047,46.422,0.047,11029,144836,18247,100,59.821429,?,?,?
R_data_frame,6,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.886076,0.064212,0.214098,13.641285,43.959452,54.878503,16.29193,38.586573,0.962781,0.285823,0.676957,47.562499,0.83443,86.668726,0.863636,19,0,0,1,35,0.136364,3,1,0.863636,0.926829,0.891883,0.977922,0.976206,0.947368,0.083732,0.916268,0.052632,0.951524,0.947368,0.946524,0.891883,0.977922,0.980959,0.942867,0.947368,0.05,0,0.048874,0.000055,48.874,0.055,11029,144559,18524,98.245614,57.894737,?,?,?
R_data_frame,6,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.927203,0.051725,0.144164,10.988555,29.600318,54.878503,5.834568,49.043935,0.962781,0.102361,0.86042,49.297684,0.864872,89.830593,1,22,0.057143,2,0.942857,33,0,0,0.916667,1,0.956522,0.92967,0.998701,0.998024,0.964912,0.022055,0.977945,0.035088,0.967836,0.964912,0.965159,0.92967,0.998701,0.99875,0.963555,0.964912,0.052,0,0.051935,0.000049,51.935,0.049,11029,144559,18524,100,57.894737,?,?,?
R_data_frame,6,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.080788,0.18286,17.309751,37.905993,54.123379,8.993617,45.129762,0.949533,0.157783,0.79175,45.174221,0.79253,83.465263,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,1,1,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,1,1,0.92711,0.929825,0.045,0,0.044752,0.000047,44.752,0.047,11029,144559,18524,100,64.035088,?,?,?
R_data_frame,6,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.068602,0.169241,14.698629,35.082902,54.123379,7.839262,46.284117,0.949533,0.137531,0.812002,46.547871,0.816629,86.003261,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,1,1,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,1,1,0.962987,0.964912,0.054,0,0.053917,0.000049,53.917,0.049,11029,144559,18524,100,61.403509,?,?,?
R_data_frame,6,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.074235,0.17495,15.905545,36.266296,54.123379,8.545694,45.577685,0.949533,0.149924,0.799609,46.125125,0.809213,85.222182,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,0.997354,0.995859,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,0.997354,0.997513,0.962987,0.964912,0.052,0,0.050731,0.000049,50.731,0.049,11029,144559,18524,100,64.035088,?,?,?
R_data_frame,6,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.060461,0.149368,12.95433,30.963221,54.123379,6.485879,47.6375,0.949533,0.113787,0.835746,47.557426,0.834341,87.868545,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,1,1,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,1,1,0.962987,0.964912,0.053,0,0.052783,0.000049,52.783,0.049,11029,144559,18524,100,61.403509,?,?,?
R_data_frame,6,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.083906,0.224942,17.97783,46.629506,54.123379,13.781442,40.341937,0.949533,0.24178,0.707753,44.942774,0.78847,83.037635,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,0.992063,0.987836,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,0.992063,0.992672,0.944928,0.947368,0.053,0,0.052434,0.000049,52.434,0.049,11029,144559,18524,100,63.157895,?,?,?
R_data_frame,6,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,52,5,0,91.22807,8.77193,0,0.816956,0.087103,0.211499,18.662784,43.842838,54.123379,10.649492,43.473887,0.949533,0.186833,0.7627,43.953371,0.771112,81.209585,0.952381,20,0.111111,4,0.888889,32,0.047619,1,0.833333,0.952381,0.888889,0.821928,0.994709,0.992381,0.912281,0.071011,0.928989,0.087719,0.919458,0.912281,0.913298,0.821928,0.994709,0.995214,0.908213,0.912281,0.045,0,0.045026,0.000054,45.026,0.054,11029,144559,18524,100,60.526316,?,?,?
R_data_frame,6,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.057114,0.120344,12.237307,24.946742,54.123379,5.501282,48.622097,0.949533,0.096514,0.853019,48.534658,0.851485,89.674108,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,1,1,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,1,1,0.98133,0.982456,0.052,0,0.051894,0.000055,51.894,0.055,11029,144559,18524,100,63.157895,?,?,?
R_data_frame,6,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,513,56,55,1,0,98.214286,1.785714,0,0.962264,0.05108,0.120793,10.909765,24.950704,53.449128,5.131256,48.317872,0.954449,0.09163,0.862819,48.476433,0.865651,90.696396,1,21,0.028571,1,0.971429,34,0,0,0.954545,1,0.976744,0.96295,1,1,0.982143,0.010714,0.989286,0.017857,0.982955,0.982143,0.982221,0.96295,1,1,0.981126,0.982143,0.06,0,0.060258,0.00005,60.258,0.05,11029,144836,18247,100,62.5,?,?,?
R_data_frame,7,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.029245,0.087831,6.266155,18.206941,54.123379,2.919182,51.204197,0.949533,0.051214,0.898319,51.163846,0.897611,94.531876,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,1,1,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,1,1,0.98133,0.982456,0.058,0,0.056876,0.000048,56.876,0.048,11029,144559,18524,100,58.77193,?,?,?
R_data_frame,7,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,56,1,0,98.245614,1.754386,0,0.961924,0.049708,0.138866,10.650472,28.786371,54.123379,5.557542,48.565837,0.949533,0.097501,0.852032,48.848449,0.85699,90.253879,0.952381,20,0,0,1,36,0.047619,1,1,0.952381,0.97561,0.962622,0.998677,0.997835,0.982456,0.030075,0.969925,0.017544,0.98293,0.982456,0.982362,0.962622,0.998677,0.998728,0.980956,0.982456,0.053,0,0.053182,0.000048,53.182,0.048,11029,144559,18524,100,58.77193,?,?,?
R_data_frame,7,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.078668,0.220637,16.855491,45.736936,54.123379,14.91876,39.204619,0.949533,0.261733,0.6878,45.210499,0.793167,83.532292,0.952381,20,0.055556,2,0.944444,34,0.047619,1,0.909091,0.952381,0.930233,0.888635,0.982804,0.981793,0.947368,0.050543,0.949457,0.052632,0.948462,0.947368,0.94761,0.888635,0.982804,0.985825,0.94399,0.947368,0.049,0,0.048863,0.000049,48.863,0.049,11029,144559,18524,98.245614,58.77193,?,?,?
R_data_frame,7,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.057772,0.157876,12.378203,32.726914,54.123379,6.507706,47.615673,0.949533,0.11417,0.835363,47.508499,0.833482,87.778147,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,1,1,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,1,1,0.944928,0.947368,0.064,0,0.063069,0.000064,63.069,0.064,11029,144559,18524,100,58.77193,?,?,?
R_data_frame,7,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.098189,0.238242,21.038113,49.386541,54.123379,13.175826,40.947553,0.949533,0.231155,0.718378,42.595309,0.747286,78.700387,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.989418,0.986864,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.989418,0.990951,0.925974,0.929825,0.059,0,0.058512,0.000061,58.512,0.061,11029,144559,18524,100,59.649123,?,?,?
R_data_frame,7,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 5.0; 1.0 0.0]\" -S 1 -W weka.classifiers.functions.SimpleLogistic -- -I 0 -M 500 -H 50 -W 0.0',-110658209263002404,20221031.1612,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.149036,0.246991,31.932609,51.200065,54.123379,16.664265,37.459114,0.949533,0.292356,0.657177,37.916972,0.66521,70.056549,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,0.996032,0.994048,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,0.996032,0.996344,0.92711,0.929825,0.045,0,0.04467,0.000048,44.67,0.048,11029,144559,18524,100,76.315789,?,?,?
