@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {''}
@attribute measureOutOfBagError numeric

@data

R_data_frame,2,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.889891,0.099649,0.202146,21.169748,41.505567,54.878503,12.25328,42.625222,0.962781,0.21497,0.747811,44.2751,0.776756,80.678403,0.954545,21,0.057143,2,0.942857,33,0.045455,1,0.913043,0.954545,0.933333,0.890491,0.983117,0.982323,0.947368,0.049966,0.950034,0.052632,0.948378,0.947368,0.947572,0.890491,0.983117,0.984739,0.944928,0.947368,0.028,0.001,0.028298,0.000371,28.298,0.371,178451,144559,18524,100,68.421053,?,?
R_data_frame,2,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,513,56,53,3,0,94.642857,5.357143,0,0.888889,0.078929,0.177915,16.857735,36.749488,53.449128,8.815384,44.633744,0.954449,0.157418,0.797031,45.115137,0.805627,84.407621,1,21,0.085714,3,0.914286,32,0,0,0.875,1,0.933333,0.894427,1,1,0.946429,0.032143,0.967857,0.053571,0.953125,0.946429,0.947015,0.894427,1,1,0.944279,0.946429,0.03,0.001,0.029684,0.000378,29.684,0.378,193311,144836,18247,100,62.5,?,?
R_data_frame,3,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.107368,0.185122,23.004827,38.374936,54.123379,10.937049,43.18633,0.949533,0.191878,0.757655,43.05221,0.755302,79.544572,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,1,1,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,1,1,0.962987,0.964912,0.03,0,0.029942,0.000439,29.942,0.439,182530,144559,18524,100,72.807018,?,?
R_data_frame,3,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.128947,0.245096,27.628346,50.807203,54.123379,15.181076,38.942303,0.949533,0.266335,0.683198,39.427739,0.691715,72.847888,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,0.996032,0.994048,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,0.996032,0.996344,0.892045,0.894737,0.031,0,0.029984,0.000439,29.984,0.439,183521,144559,18524,100,69.298246,?,?
R_data_frame,3,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.110175,0.205785,23.60626,42.658218,54.123379,12.204247,41.919133,0.949533,0.21411,0.735423,42.306404,0.742218,78.166597,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,0.997354,0.995568,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,0.997354,0.997444,0.944928,0.947368,0.03,0,0.02948,0.00044,29.48,0.44,187601,144559,18524,100,71.052632,?,?
R_data_frame,3,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.111228,0.213895,23.831798,44.339339,54.123379,12.625437,41.497942,0.949533,0.221499,0.728034,42.185061,0.740089,77.942401,0.952381,20,0.055556,2,0.944444,34,0.047619,1,0.909091,0.952381,0.930233,0.888635,0.989418,0.983165,0.947368,0.050543,0.949457,0.052632,0.948462,0.947368,0.94761,0.888635,0.989418,0.990078,0.94399,0.947368,0.029,0.001,0.028916,0.00039,28.916,0.39,175126,144559,18524,100,70.175439,?,?
R_data_frame,3,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,52,5,0,91.22807,8.77193,0,0.820416,0.129474,0.244354,27.741115,50.653396,54.123379,16.64399,37.479389,0.949533,0.292,0.657533,40.062772,0.702856,74.021196,1,21,0.138889,5,0.861111,31,0,0,0.807692,1,0.893617,0.833974,0.987434,0.979557,0.912281,0.05117,0.94883,0.087719,0.92915,0.912281,0.913674,0.833974,0.987434,0.987815,0.909495,0.912281,0.028,0.001,0.028021,0.000446,28.021,0.446,174874,144559,18524,100,71.929825,?,?
R_data_frame,3,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.105614,0.202311,22.628931,41.938166,54.123379,11.431754,42.691625,0.949533,0.200557,0.748976,42.649998,0.748246,78.801432,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,1,1,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,1,1,0.944928,0.947368,0.031,0.001,0.030851,0.000436,30.851,0.436,187337,144559,18524,100,67.54386,?,?
R_data_frame,3,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.115439,0.223379,24.733948,46.305453,54.123379,14.81142,39.311959,0.949533,0.259849,0.689683,41.497581,0.728028,76.672191,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.975529,0.977381,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.975529,0.979422,0.925974,0.929825,0.029,0,0.028714,0.000424,28.714,0.424,177158,144559,18524,98.245614,67.54386,?,?
R_data_frame,3,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,53,4,0,92.982456,7.017544,0,0.856784,0.096842,0.189107,20.573417,38.828236,54.878503,10.458918,44.419584,0.962781,0.18349,0.779291,44.415866,0.779226,80.934908,1,22,0.114286,4,0.885714,31,0,0,0.846154,1,0.916667,0.865708,1,1,0.929825,0.04411,0.95589,0.070175,0.940621,0.929825,0.930622,0.865708,1,1,0.92803,0.929825,0.029,0.001,0.029237,0.000437,29.237,0.437,187312,144559,18524,100,70.175439,?,?
R_data_frame,3,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,56,1,0,98.245614,1.754386,0,0.963297,0.091579,0.174124,19.455297,35.751968,54.878503,9.493405,45.385098,0.962781,0.166551,0.79623,45.458581,0.797519,82.834951,1,22,0.028571,1,0.971429,34,0,0,0.956522,1,0.977778,0.963946,0.998701,0.998024,0.982456,0.011028,0.988972,0.017544,0.983219,0.982456,0.982524,0.963946,0.998701,0.99875,0.981643,0.982456,0.029,0.001,0.029638,0.000432,29.638,0.432,193022,144559,18524,100,68.421053,?,?
R_data_frame,3,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,513,56,53,3,0,94.642857,5.357143,0,0.884615,0.108929,0.222558,23.2652,45.970952,53.449128,14.468357,38.980771,0.954449,0.258364,0.696085,41.617952,0.743178,77.864605,0.904762,19,0.028571,1,0.971429,34,0.095238,2,0.95,0.904762,0.926829,0.88527,0.970068,0.969173,0.946429,0.070238,0.929762,0.053571,0.946528,0.946429,0.946153,0.88527,0.970068,0.975271,0.942288,0.946429,0.03,0,0.030056,0.000402,30.056,0.402,170771,144836,18247,98.214286,65.178571,?,?
R_data_frame,4,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,52,5,0,91.22807,8.77193,0,0.816956,0.106667,0.218656,22.854468,45.326403,54.123379,12.247816,41.875564,0.949533,0.214874,0.734659,42.045861,0.737647,77.68521,0.952381,20,0.111111,4,0.888889,32,0.047619,1,0.833333,0.952381,0.888889,0.821928,0.993386,0.990842,0.912281,0.071011,0.928989,0.087719,0.919458,0.912281,0.913298,0.821928,0.993386,0.994116,0.908213,0.912281,0.03,0,0.029555,0.000456,29.555,0.456,184287,144559,18524,100,64.912281,?,?
R_data_frame,4,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,53,4,0,92.982456,7.017544,0,0.854962,0.135263,0.258908,28.981571,53.670409,54.123379,17.862755,36.260624,0.949533,0.313382,0.636151,39.275963,0.689052,72.567462,1,21,0.111111,4,0.888889,32,0,0,0.84,1,0.913043,0.864099,0.986772,0.979557,0.929825,0.040936,0.959064,0.070175,0.941053,0.929825,0.930812,0.864099,0.986772,0.987789,0.92711,0.929825,0.03,0,0.029243,0.000412,29.243,0.412,182079,144559,18524,100,73.684211,?,?
R_data_frame,4,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.134737,0.233689,28.868802,48.442626,54.123379,14.760307,39.363072,0.949533,0.258953,0.69058,39.083705,0.685679,72.21224,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,1,1,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,1,1,0.892045,0.894737,0.029,0,0.028948,0.00041,28.948,0.41,181325,144559,18524,100,72.807018,?,?
R_data_frame,4,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,53,4,0,92.982456,7.017544,0,0.85214,0.101228,0.228362,21.689191,47.338337,54.123379,13.743924,40.379455,0.949533,0.241121,0.708411,42.805411,0.750972,79.088579,0.952381,20,0.083333,3,0.916667,33,0.047619,1,0.869565,0.952381,0.909091,0.854478,0.982804,0.980952,0.929825,0.060777,0.939223,0.070175,0.933369,0.929825,0.930417,0.854478,0.982804,0.984885,0.925974,0.929825,0.029,0.001,0.029238,0.000384,29.238,0.384,175829,144559,18524,100,65.789474,?,?
R_data_frame,4,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.084211,0.164445,18.043001,34.088646,54.123379,8.798142,45.325237,0.949533,0.154353,0.79518,45.54095,0.798964,84.142842,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,0.998677,0.997835,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,0.998677,0.998728,0.98133,0.982456,0.032,0,0.030673,0.000392,30.673,0.392,186445,144559,18524,100,67.54386,?,?
R_data_frame,4,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,56,1,0,98.245614,1.754386,0,0.962672,0.088772,0.162027,19.020331,33.587364,54.123379,8.789352,45.334028,0.949533,0.154199,0.795334,45.112245,0.791443,83.350755,1,21,0.027778,1,0.972222,35,0,0,0.954545,1,0.976744,0.963343,1,1,0.982456,0.010234,0.989766,0.017544,0.983254,0.982456,0.982537,0.963343,1,1,0.98133,0.982456,0.03,0,0.029756,0.000416,29.756,0.416,191328,144559,18524,100,66.666667,?,?
R_data_frame,4,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.888016,0.089123,0.198353,19.09551,41.117621,54.123379,13.227798,40.895581,0.949533,0.232067,0.717466,44.785042,0.785702,82.746204,0.952381,20,0.055556,2,0.944444,34,0.047619,1,0.909091,0.952381,0.930233,0.888635,0.971561,0.97412,0.947368,0.050543,0.949457,0.052632,0.948462,0.947368,0.94761,0.888635,0.971561,0.972692,0.94399,0.947368,0.029,0.001,0.028818,0.000373,28.818,0.373,177598,144559,18524,98.245614,66.666667,?,?
R_data_frame,4,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,49,8,0,85.964912,14.035088,0,0.718171,0.155088,0.270094,32.947284,55.456907,54.878503,18.33428,36.544222,0.962781,0.321654,0.641127,37.187609,0.652414,67.763527,0.954545,21,0.2,7,0.8,28,0.045455,1,0.75,0.954545,0.84,0.734772,0.975974,0.968687,0.859649,0.105104,0.894896,0.140351,0.882335,0.859649,0.861491,0.734772,0.975974,0.978349,0.8575,0.859649,0.029,0,0.028446,0.000408,28.446,0.408,177899,144559,18524,100,71.052632,?,?
R_data_frame,4,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,56,1,0,98.245614,1.754386,0,0.963297,0.080526,0.142712,17.107244,29.302209,54.878503,7.773786,47.104716,0.962781,0.136382,0.826399,46.917697,0.823117,85.493762,1,22,0.028571,1,0.971429,34,0,0,0.956522,1,0.977778,0.963946,1,1,0.982456,0.011028,0.988972,0.017544,0.983219,0.982456,0.982524,0.963946,1,1,0.981643,0.982456,0.03,0.001,0.029682,0.000347,29.682,0.347,187450,144559,18524,100,68.421053,?,?
R_data_frame,4,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,513,56,53,3,0,94.642857,5.357143,0,0.888889,0.118393,0.215004,25.286603,44.410615,53.449128,12.926983,40.522145,0.954449,0.230839,0.72361,40.994394,0.732043,76.697967,1,21,0.085714,3,0.914286,32,0,0,0.875,1,0.933333,0.894427,1,1,0.946429,0.032143,0.967857,0.053571,0.953125,0.946429,0.947015,0.894427,1,1,0.944279,0.946429,0.03,0,0.029683,0.000418,29.683,0.418,185542,144836,18247,100,74.107143,?,?
R_data_frame,5,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,51,6,0,89.473684,10.526316,0,0.77821,0.114386,0.244756,24.50841,50.736673,54.123379,17.31557,36.807809,0.949533,0.303782,0.645751,41.351623,0.725467,76.402515,0.904762,19,0.111111,4,0.888889,32,0.095238,2,0.826087,0.904762,0.863636,0.780346,0.957011,0.956858,0.894737,0.101086,0.898914,0.105263,0.898775,0.894737,0.895625,0.780346,0.957011,0.963698,0.888961,0.894737,0.029,0.001,0.028625,0.000384,28.625,0.384,163340,144559,18524,96.491228,64.035088,?,?
R_data_frame,5,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,51,6,0,89.473684,10.526316,0,0.786517,0.143158,0.282414,30.673102,58.543184,54.123379,20.186757,33.936622,0.949533,0.354154,0.595379,37.844989,0.663947,69.923552,1,21,0.166667,6,0.833333,30,0,0,0.777778,1,0.875,0.805076,0.996032,0.9933,0.894737,0.061404,0.938596,0.105263,0.918129,0.894737,0.896531,0.805076,0.996032,0.996182,0.892045,0.894737,0.029,0.001,0.028983,0.000409,28.983,0.409,180711,144559,18524,100,69.298246,?,?
R_data_frame,5,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.890173,0.100351,0.195861,21.501243,40.601001,54.123379,11.072209,43.051171,0.949533,0.194249,0.755284,43.355768,0.760628,80.105434,1,21,0.083333,3,0.916667,33,0,0,0.875,1,0.933333,0.895591,1,1,0.947368,0.030702,0.969298,0.052632,0.953947,0.947368,0.947979,0.895591,1,1,0.944928,0.947368,0.029,0.001,0.029075,0.000419,29.075,0.419,184237,144559,18524,100,70.175439,?,?
R_data_frame,5,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.095088,0.183838,20.373556,38.108803,54.123379,10.425239,43.69814,0.949533,0.182899,0.766634,44.247081,0.776265,81.752251,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,0.997354,0.995568,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,0.997354,0.997444,0.962987,0.964912,0.031,0,0.030216,0.000561,30.216,0.561,191014,144559,18524,100,68.421053,?,?
R_data_frame,5,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,51,6,0,89.473684,10.526316,0,0.77821,0.134737,0.267562,28.868802,55.46437,54.123379,17.858201,36.265179,0.949533,0.313302,0.636231,39.077552,0.685571,72.200872,0.904762,19,0.111111,4,0.888889,32,0.095238,2,0.826087,0.904762,0.863636,0.780346,0.972884,0.958207,0.894737,0.101086,0.898914,0.105263,0.898775,0.894737,0.895625,0.780346,0.972884,0.974897,0.888961,0.894737,0.028,0.001,0.028735,0.000405,28.735,0.405,177673,144559,18524,100,69.298246,?,?
R_data_frame,5,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,55,2,0,96.491228,3.508772,0,0.924603,0.126316,0.219145,27.064502,45.427747,54.123379,13.822326,40.301053,0.949533,0.242497,0.707036,40.990851,0.719138,75.735941,0.952381,20,0.027778,1,0.972222,35,0.047619,1,0.952381,0.952381,0.952381,0.924603,0.983466,0.975914,0.964912,0.040309,0.959691,0.035088,0.964912,0.964912,0.964912,0.924603,0.983466,0.984664,0.962302,0.964912,0.029,0,0.028986,0.00042,28.986,0.42,176242,144559,18524,100,71.052632,?,?
R_data_frame,5,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,55,2,0,96.491228,3.508772,0,0.92607,0.097719,0.170721,20.937399,35.389637,54.123379,9.710572,44.412807,0.949533,0.170361,0.779172,44.100628,0.773695,81.481661,1,21,0.055556,2,0.944444,34,0,0,0.913043,1,0.954545,0.928611,1,1,0.964912,0.020468,0.979532,0.035088,0.967963,0.964912,0.965208,0.928611,1,1,0.962987,0.964912,0.029,0.001,0.029358,0.000414,29.358,0.414,188191,144559,18524,100,72.807018,?,?
R_data_frame,5,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,52,5,0,91.22807,8.77193,0,0.82243,0.132807,0.243033,28.213908,49.900531,54.878503,15.70134,39.177163,0.962781,0.275462,0.687319,40.157696,0.704521,73.175641,1,22,0.142857,5,0.857143,30,0,0,0.814815,1,0.897959,0.835711,1,1,0.912281,0.055138,0.944862,0.087719,0.928525,0.912281,0.913382,0.835711,1,1,0.910518,0.912281,0.035,0.001,0.029804,0.000418,29.804,0.418,184588,144559,18524,100,74.561404,?,?
R_data_frame,5,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,55,2,0,96.491228,3.508772,0,0.927203,0.070702,0.149977,15.020086,30.793844,54.878503,7.256501,47.622002,0.962781,0.127307,0.835474,47.376836,0.831173,86.330409,1,22,0.057143,2,0.942857,33,0,0,0.916667,1,0.956522,0.92967,1,1,0.964912,0.022055,0.977945,0.035088,0.967836,0.964912,0.965159,0.92967,1,1,0.963555,0.964912,0.029,0,0.029286,0.00041,29.286,0.41,186132,144559,18524,100,65.789474,?,?
R_data_frame,5,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,513,56,54,2,0,96.428571,3.571429,0,0.925234,0.089107,0.176751,19.031697,36.509249,53.449128,9.318732,44.130396,0.954449,0.166406,0.788043,44.18842,0.789079,82.67379,1,21,0.057143,2,0.942857,33,0,0,0.913043,1,0.954545,0.927831,1,1,0.964286,0.021429,0.978571,0.035714,0.967391,0.964286,0.964572,0.927831,1,1,0.962567,0.964286,0.03,0,0.029385,0.000388,29.385,0.388,189433,144836,18247,100,67.857143,?,?
R_data_frame,6,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,50,7,0,87.719298,12.280702,0,0.747308,0.137719,0.269733,29.257487,55.382838,54.878503,18.789921,36.088582,0.962781,0.329648,0.633133,38.990802,0.684049,71.049319,0.909091,20,0.142857,5,0.857143,30,0.090909,2,0.8,0.909091,0.851064,0.75173,0.968831,0.964021,0.877193,0.110959,0.889041,0.122807,0.88443,0.877193,0.878363,0.75173,0.968831,0.972921,0.873293,0.877193,0.029,0,0.028565,0.000436,28.565,0.436,166993,144559,18524,98.245614,66.666667,?,?
R_data_frame,6,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 10.0; 1.0 0.0]\" -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-110658209263002404,20221031.1623,512,57,54,3,0,94.736842,5.263158,0,0.891704,0.094211,0.194931,20.014357,40.024154,54.878503,10.82777,44.050733,0.962781,0.189961,0.77282,44.750052,0.785089,81.543865,1,22,0.085714,3,0.914286,32,0,0,0.88,1,0.93617,0.896979,1,1,0.947368,0.033083,0.966917,0.052632,0.953684,0.947368,0.94787,0.896979,1,1,0.945697,0.947368,0.031,0,0.029482,0.000364,29.482,0.364,187863,144559,18524,100,69.298246,?,?
